time_step,fixed_reward,fixed_cumulative_reward,fixed_grid_import_Building_3_kwh,fixed_grid_import_kwh,fixed_cumulative_grid_import_kwh,q_learning_reward,q_learning_cumulative_reward,q_learning_grid_import_Building_3_kwh,q_learning_grid_import_kwh,q_learning_cumulative_grid_import_kwh,reward_delta_q_minus_fixed,grid_import_delta_fixed_minus_q,cumulative_reward_delta_q_minus_fixed,cumulative_grid_import_delta_fixed_minus_q
1238,-2.9694503439801565,-6643.837321297796,1.031125545501709,1.031125545501709,2470.554803162813,0.0,-2301.376550360198,0.0,0.0,832.8425441109139,2.9694503439801565,1.031125545501709,4342.460770937598,1637.7122590518993
1239,-4.392504830003963,-6648.2298261278,1.52674400806427,1.52674400806427,2472.081547170877,-0.3967240279366705,-2301.7732743881347,0.1378930807113647,0.1378930807113647,832.9804371916252,3.9957808020672925,1.3888509273529053,4346.456551739666,1639.1011099792518
1240,-9.036932508953516,-6657.266758636753,3.113157033920288,3.113157033920288,2475.1947042047977,-5.005349625806653,-2306.778624013941,1.7243062257766724,1.7243062257766724,834.7047434174019,4.0315828831468625,1.3888508081436157,4350.488134622812,1640.4899607873958
1241,-6.0137995044027175,-6663.280558141156,2.181633472442627,2.181633472442627,2477.3763376772404,-2.185350746746546,-2308.963974760688,0.7927823662757874,0.7927823662757874,835.4975257836777,3.8284487576561714,1.3888511061668396,4354.316583380468,1641.8788118935627
1242,-6.376631181361077,-6669.657189322517,2.3002851009368896,2.3002851009368896,2479.6766227781773,-2.5265911848545404,-2311.4905659455426,0.911434292793274,0.911434292793274,836.408960076471,3.8500399965065366,1.3888508081436157,4358.166623376975,1643.2676627017063
1243,-6.122572507598701,-6675.779761830116,2.3569226264953613,2.3569226264953613,2482.0335454046726,-2.5147578608213736,-2314.005323806364,0.968071699142456,0.968071699142456,837.3770317756134,3.607814646777327,1.3888509273529053,4361.774438023752,1644.6565136290592
1244,-6.517459740875136,-6682.297221570991,2.4457502365112305,2.4457502365112305,2484.479295641184,-2.816435489788168,-2316.821759296152,1.0568991899490356,1.0568991899490356,838.4339309655625,3.701024251086968,1.3888510465621948,4365.475462274839,1646.0453646756214
1245,-6.06853674806007,-6688.365758319051,2.1987876892089844,2.1987876892089844,2486.678083330393,-2.235382132472387,-2319.057141428624,0.8099367618560791,0.8099367618560791,839.2438677274185,3.833154615587683,1.3888509273529053,4369.3086168904265,1647.4342156029743
1246,-5.906000263208914,-6694.271758582259,2.094970464706421,2.094970464706421,2488.7730537950997,-1.9906446736039585,-2321.047786102228,0.7061194777488708,0.7061194777488708,839.9499872051674,3.9153555896049554,1.38885098695755,4373.223972480031,1648.8230665899323
1247,-5.428899064050135,-6699.700657646309,1.9143627882003784,1.9143627882003784,2490.6874165833,-1.4902874440756704,-2322.538073546304,0.5255118608474731,0.5255118608474731,840.4754990660149,3.938611619974465,1.3888509273529053,4377.162584100005,1650.2119175172852
1248,-5.497328363617331,-6705.197986009926,1.840578317642212,1.840578317642212,2492.527994900942,-1.3491920303846654,-2323.8872655766886,0.4517273306846618,0.4517273306846618,840.9272263966996,4.1481363332326655,1.38885098695755,4381.310720433237,1651.6007685042423
1249,-5.354476878476998,-6710.552462888403,1.8049026727676392,1.8049026727676392,2494.332897573709,-1.2342713220902777,-2325.1215368987787,0.4160517752170563,0.4160517752170563,841.3432781719166,4.12020555638672,1.3888508975505829,4385.4309259896245,1652.9896194017924
1250,-5.345321969887194,-6715.89778485829,1.80531108379364,1.80531108379364,2496.138208657503,-1.233091407095655,-2326.3546283058745,0.4164601564407348,0.4164601564407348,841.7597383283573,4.112230562791539,1.388850927352905,4389.543156552416,1654.3784703291458
1251,-5.66236292858745,-6721.560147786878,1.8075122833251955,1.8075122833251955,2497.9457209408283,-1.3115331461681914,-2327.6661614520426,0.4186612963676452,0.4186612963676452,842.178399624725,4.350829782419259,1.3888509869575503,4393.893986334835,1655.7673213161033
1252,-5.807539052151879,-6727.367686839029,1.8237384557724,1.8237384557724,2499.7694593966007,-1.3848620261945144,-2329.0510234782373,0.4348874986171722,0.4348874986171722,842.6132871233422,4.4226770259573644,1.3888509571552277,4398.3166633607925,1657.1561722732586
1253,-8.08028061787736,-6735.447967456907,2.5916683673858643,2.5916683673858643,2502.3611277639866,-3.750133600683966,-2332.8011570789213,1.202817440032959,1.202817440032959,843.8161045633751,4.330147017193394,1.3888509273529053,4402.646810377985,1658.5450232006115
1254,-6.80516802141401,-6742.2531354783205,2.1472926139831543,2.1472926139831543,2504.5084203779697,-2.403642230043306,-2335.2047993089645,0.7584417462348938,0.7584417462348938,844.57454630961,4.401525791370704,1.3888508677482605,4407.048336169356,1659.9338740683597
1255,-6.654889893184342,-6748.908025371505,2.125112533569336,2.125112533569336,2506.633532911539,-2.305637714342553,-2337.510437023307,0.7362615466117859,0.7362615466117859,845.3108078562218,4.349252178841789,1.38885098695755,4411.397588348198,1661.3227250553173
1256,-10.51525812952732,-6759.423283501032,3.3058295249938965,3.3058295249938965,2509.939362436533,-6.097569324270761,-2343.608006347578,1.9169785976409912,1.9169785976409912,847.2277864538628,4.417688805256558,1.3888509273529053,4415.815277153453,1662.7115759826702
1257,-1.6755731093184862,-6761.09885661035,1.2991772890090942,1.2991772890090942,2511.238539725542,0.0,-2343.608006347578,0.0,0.0,847.2277864538628,1.6755731093184862,1.2991772890090942,4417.490850262771,1664.0107532716793
1258,-18.6350654838249,-6779.733922094175,5.664979457855225,5.664979457855225,2516.9035191833973,-14.066411320419322,-2357.674417667997,4.27612829208374,4.27612829208374,851.5039147459465,4.5686541634055775,1.3888511657714844,4422.059504426177,1665.3996044374508
1259,-5.325301389203105,-6785.059223483378,1.601662278175354,1.601662278175354,2518.5051814615726,-0.7075676068263306,-2358.381985274824,0.2128113061189651,0.2128113061189651,851.7167260520655,4.617733782376774,1.3888509720563889,4426.677238208555,1666.7884554095072
1260,-2.827595804851747,-6787.88681928823,0.8959804177284241,0.8959804177284241,2519.401161879301,0.0,-2358.381985274824,0.0,0.0,851.7167260520655,2.827595804851747,0.8959804177284241,4429.504834013406,1667.6844358272356
1261,-2.329070167372174,-6790.215889455602,0.7331312298774719,0.7331312298774719,2520.1342931091785,0.0,-2358.381985274824,0.0,0.0,851.7167260520655,2.329070167372174,0.7331312298774719,4431.8339041807785,1668.417567057113
1262,-1.0527554395281604,-6791.268644895131,0.8137878179550171,0.8137878179550171,2520.9480809271336,0.0,-2358.381985274824,0.0,0.0,851.7167260520655,1.0527554395281604,0.8137878179550171,4432.886659620307,1669.231354875068
1263,-0.9286058551566536,-6792.197250750288,0.7560476064682007,0.7560476064682007,2521.7041285336018,0.0,-2358.381985274824,0.0,0.0,851.7167260520655,0.9286058551566536,0.7560476064682007,4433.815265475464,1669.9874024815363
1264,-1.249184856575177,-6793.446435606863,0.9783325791358948,0.9783325791358948,2522.6824611127377,0.0,-2358.381985274824,0.0,0.0,851.7167260520655,1.249184856575177,0.9783325791358948,4435.064450332039,1670.9657350606722
1265,-4.60270431700645,-6798.049139923869,1.5393126010894775,1.5393126010894775,2524.221773713827,-0.4498958443342407,-2358.831881119157,0.1504616141319275,0.1504616141319275,851.8671876661974,4.152808472672209,1.38885098695755,4439.217258804712,1672.3545860476297
1266,-7.207810031812096,-6805.256949955681,2.443690061569214,2.443690061569214,2526.6654637753963,-3.111310509455719,-2361.943191628613,1.0548388957977295,1.0548388957977295,852.9220265619952,4.096499522356377,1.3888511657714844,4443.313758327068,1673.7434372134012
1267,-7.093897746766743,-6812.350847702448,2.481196641921997,2.481196641921997,2529.1466604173183,-3.123085650606299,-2365.06627727922,1.0923458337783811,1.0923458337783811,854.0143723957735,3.9708120961604436,1.388850808143616,4447.284570423228,1675.1322880215448
1268,-6.911595837915835,-6819.262443540364,2.4457502365112305,2.4457502365112305,2531.5924106538296,-2.986756279734921,-2368.053033558954,1.0568991899490356,1.0568991899490356,855.0712715857226,3.9248395581809135,1.3888510465621948,4451.209409981409,1676.521139068107
1269,-7.398081062002953,-6826.660524602367,2.5658750534057617,2.5658750534057617,2534.158285707236,-3.393665230587976,-2371.446698789542,1.177024245262146,1.177024245262146,856.2482958309847,4.004415831414978,1.3888508081436157,4455.213825812825,1677.909989876251
1270,-13.553524845215788,-6840.214049447583,4.740322113037109,4.740322113037109,2538.8986078202724,-9.58252389581597,-2381.029222685358,3.351471185684204,3.351471185684204,859.5997670166689,3.9710009493998175,1.3888509273529053,4459.184826762225,1679.2988408036035
1271,-7.104813098635244,-6847.318862546219,2.355130910873413,2.355130910873413,2541.253738731146,-2.9150138494376203,-2383.9442365347954,0.9662801027297974,0.9662801027297974,860.5660471193987,4.189799249197623,1.3888508081436157,4463.374626011424,1680.6876916117471
1272,-6.272355697697594,-6853.591218243917,2.066446542739868,2.066446542739868,2543.3201852738857,-2.056729282933145,-2386.0009658177287,0.6775956749916077,0.6775956749916077,861.2436427943903,4.215626414764449,1.3888508677482605,4467.590252426188,1682.0765424794954
1273,-5.4817950842232674,-6859.07301332814,1.8077099323272705,1.8077099323272705,2545.127895206213,-1.2701703494287355,-2387.271136167157,0.41885906457901,0.41885906457901,861.6625018589693,4.2116247347945315,1.3888508677482605,4471.801877160984,1683.4653933472437
1274,-5.722558999819269,-6864.795572327959,1.80531108379364,1.80531108379364,2546.933206290006,-1.3201147412686094,-2388.591250908426,0.4164601564407348,0.4164601564407348,862.0789620154101,4.40244425855066,1.388850927352905,4476.204321419533,1684.854244274596
1275,-6.039429319727181,-6870.835001647686,1.8075122833251955,1.8075122833251955,2548.740718573332,-1.398870372079485,-2389.9901212805053,0.4186612963676452,0.4186612963676452,862.4976233117777,4.640558947647696,1.3888509869575503,4480.844880367181,1686.2430952615541
1276,-6.137215966911663,-6876.972217614598,1.8237384557724,1.8237384557724,2550.564457029104,-1.4634765711960882,-2391.453597851701,0.4348874986171722,0.4348874986171722,862.9325108103949,4.673739395715575,1.3888509571552277,4485.518619762897,1687.631946218709
1277,-10.428086050754548,-6887.400303665352,3.162078857421875,3.162078857421875,2553.726535886526,-5.84785319370156,-2397.301451045403,1.7732279300689695,1.7732279300689695,864.7057387404639,4.580232857052987,1.3888509273529055,4490.098852619949,1689.0207971460623
1278,-7.147096230372729,-6894.547399895725,2.119962692260742,2.119962692260742,2555.846498578787,-2.464819374241589,-2399.766270419645,0.7311116456985474,0.7311116456985474,865.4368503861624,4.68227685613114,1.3888510465621948,4494.7811294760795,1690.4096481926244
1279,-6.531347519977271,-6901.078747415702,1.926137328147888,1.926137328147888,2557.7726359069347,-1.8218867112489532,-2401.5881571308937,0.5372864007949829,0.5372864007949829,865.9741367869574,4.709460808728318,1.388850927352905,4499.490590284809,1691.7984991199774
1280,-11.642751647547447,-6912.72149906325,3.4166650772094727,3.4166650772094727,2561.189300984144,-6.910053155184778,-2408.4982102860786,2.0278141498565674,2.0278141498565674,868.001950936814,4.732698492362669,1.3888509273529053,4504.223288777172,1693.1873500473303
1281,-5.792417133111424,-6918.513916196362,1.6857041120529177,1.6857041120529177,2562.875005096197,-1.0200470733505065,-2409.5182573594293,0.2968531847000122,0.2968531847000122,868.298804121514,4.772370059760917,1.3888509273529055,4508.995658836932,1694.5762009746832
1282,-6.992967068460727,-6925.506883264822,2.053741693496704,2.053741693496704,2564.928746789694,-2.263945536307536,-2411.7822028957366,0.6648907661437988,0.6648907661437988,868.9636948876578,4.729021532153191,1.3888509273529053,4513.724680369085,1695.965051902036
1283,-3.8173599852827462,-6929.324243250105,1.0990070104599,1.0990070104599,2566.0277538001537,0.0,-2411.7822028957366,0.0,0.0,868.9636948876578,3.8173599852827462,1.0990070104599,4517.5420403543685,1697.064058912496
1284,-5.205402589946402,-6934.529645840051,1.507448673248291,1.507448673248291,2567.535202473402,-0.4095325252622387,-2412.191735420999,0.1185977980494499,0.1185977980494499,869.0822926857072,4.795870064684164,1.388850875198841,4522.337910419052,1698.4529097876948
1285,-0.684251639924355,-6935.213897479976,0.521649181842804,0.521649181842804,2568.056851655245,0.0,-2412.191735420999,0.0,0.0,869.0822926857072,0.684251639924355,0.521649181842804,4523.022162058977,1698.9745589695376
1286,-0.7215793262579913,-6935.935476806233,0.541132926940918,0.541132926940918,2568.5979845821857,0.0,-2412.191735420999,0.0,0.0,869.0822926857072,0.7215793262579913,0.541132926940918,4523.743741385234,1699.5156918964785
1287,-0.8452886813302825,-6936.780765487563,0.683956503868103,0.683956503868103,2569.281941086054,0.0,-2412.191735420999,0.0,0.0,869.0822926857072,0.8452886813302825,0.683956503868103,4524.589030066564,1700.1996484003466
1288,-4.874484482074786,-6941.655249969638,1.6171343326568604,1.6171343326568604,2570.8990754187107,-0.6881084711348081,-2412.879843892134,0.2282833755016327,0.2282833755016327,869.3105760612088,4.186376010939978,1.3888509571552277,4528.775406077504,1701.5884993575019
1289,-5.88427007023256,-6947.539520039871,1.947630882263184,1.947630882263184,2572.846706300974,-1.6882111464076388,-2414.5680550385414,0.5587799549102783,0.5587799549102783,869.8693560161191,4.196058923824921,1.3888509273529057,4532.971465001329,1702.9773502848548
1290,-6.161713354719541,-6953.70123339459,2.1725189685821533,2.1725189685821533,2575.019225269556,-2.2226445078257258,-2416.7906995463677,0.7836679220199585,0.7836679220199585,870.6530239381391,3.939068846893815,1.3888510465621948,4536.910533848222,1704.366201331417
1291,-6.482047526470843,-6960.183280921061,2.355375051498413,2.355375051498413,2577.3746003210545,-2.6598968003826715,-2419.45059634675,0.9665240049362184,0.9665240049362184,871.6195479430753,3.822150726088171,1.3888510465621948,4540.732684574311,1705.7550523779792
1292,-5.938179709480816,-6966.121460630542,2.142561912536621,2.142561912536621,2579.517162233591,-2.088934794512109,-2421.539531141262,0.7537111043930054,0.7537111043930054,872.3732590474683,3.849244914968707,1.3888508081436157,4544.58192948928,1707.1439031861228
1293,-6.83197309305683,-6972.953433723599,2.4149179458618164,2.4149179458618164,2581.932080179453,-2.902815786500923,-2424.442346927763,1.0260670185089111,1.0260670185089111,873.3993260659772,3.9291573065559073,1.3888509273529053,4548.511086795836,1708.5327541134757
1294,-5.998838257901464,-6978.9522719815,2.094970464706421,2.094970464706421,2584.0270506441598,-2.0219361486135425,-2426.4642830763764,0.7061194777488708,0.7061194777488708,874.1054455437261,3.9769021092879213,1.38885098695755,4552.487988905124,1709.9216051004337
1295,-5.496982226612757,-6984.449254208113,1.8154319524765012,1.8154319524765012,2585.842482596636,-1.291653013081653,-2427.755936089458,0.4265810251235962,0.4265810251235962,874.5320265688497,4.205329213531104,1.388850927352905,4556.693318118656,1711.3104560277861
1296,-5.847844613642792,-6990.297098821757,1.840578317642212,1.840578317642212,2587.683060914278,-1.435218132479008,-2429.191154221937,0.4517273306846618,0.4517273306846618,874.9837538995343,4.412626481163784,1.38885098695755,4561.10594459982,1712.6993070147437
1297,-5.642713707856546,-6995.939812529613,1.8077099323272705,1.8077099323272705,2589.4907708466053,-1.3074563225943734,-2430.4986105445314,0.41885906457901,0.41885906457901,875.4026129641134,4.335257385262173,1.3888508677482605,4565.4412019850815,1714.088157882492
1298,-6.024773878415075,-7001.964586408028,1.80531108379364,1.80531108379364,2591.296081930399,-1.3898315089380429,-2431.8884420534696,0.4164601564407348,0.4164601564407348,875.8190731205541,4.634942369477032,1.388850927352905,4570.076144354558,1715.4770088098448
1299,-6.131055879617937,-7008.095642287645,1.8075122833251955,1.8075122833251955,2593.103594213724,-1.4200931852198058,-2433.3085352386893,0.4186612963676452,0.4186612963676452,876.2377344169217,4.71096269439813,1.3888509869575503,4574.787107048956,1716.8658597968024
